feature_id	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	A15M_R1	A15M_R2	A15M_R3	A45M_R1	A45M_R2	A45M_R3	A5M_R1	A5M_R2	A5M_R3	M_R1	M_R2	M_R3	PPL_R1
FT05593	309.168502296136	309.168135355877	309.169750233152	516.81114695461	516.12418171852	517.388752718623	11397618.5968726	17176883.6307232	15892039.6121804	15972154.7611708	15685575.8723719	23905459.083345	13449159.1978759	21515578.4951118	14544378.5483216	14788642.3778243	14040111.3493065	15196519.5797778	7074555.45308549
FT05594	309.170257920752	309.170168565864	309.170390176176	473.99075642824	473.46566612634	474.374029228804	12313437.0838195	8074576.70464	12376102.6664065	13578655.399888	15219695.5067269	14999036.115687	18313174.7527767	13604536.2570371	12386510.9164342	13414631.9255849	17528450.3481083	14840264.3745323	2280492.36518656
FT05595	309.169116429681	309.168804986857	309.169781298571	492.310407995314	491.870719811892	493.103753014305	18467754.3547091	13259228.3501064	17361653.4139425	20998645.973711	21816908.3842113	21530806.0444228	10566727.241503	17225356.1382409	11875990.5977234	15172590.266064	19477449.1721117	16677043.585401	5181010.7872739
FT05605	309.181598185136	309.18147801342	309.181740222087	213.134850703165	212.354085801251	214.000548999501	11206504.7123962	10156754.7236055	10294170.9296919	22800135.9739283	23616945.2444297	15490265.1026416	16069283.8667497	15281447.1662011	13763764.3558656	12440065.0524476	12845683.0226955	15433226.023845	NA
FT05606	309.181629136196	309.181542114653	309.181754058562	228.336700769801	228.017017891723	228.655530267192	6641475.46466173	6216431.90354437	5427071.5758992	12385844.205672	9618807.34752599	15805015.0060025	6345749.16564139	8550457.57166654	8044806.12327181	8238929.90628408	8857366.63890632	10883415.0871723	NA
FT05611	309.206814284786	309.206718940198	309.206886633912	590.1318111649	587.140606646651	590.878998733158	13161846.8226291	8359812.66929387	8642921.5971814	17155687.7120469	18788398.0161212	19647037.5426308	13168015.2908194	8590567.4910886	8891991.73409172	7836948.46215774	13520100.449369	8378138.96740426	3700547.56826407
FT05628	309.227824278435	309.227670560289	309.22797652985	299.438211476256	298.746709728824	300.070157794942	45827711.037525	45770094.7065176	47659204.9906058	47936529.0659042	47268464.4587139	49407924.9697603	46935672.1391808	52626775.1253468	50402267.7163172	53768286.0511329	52311607.0555442	50653344.3630053	8201398.55535113
FT05630	309.243103235877	309.242957404239	309.243262669941	548.036395369929	547.606142429737	554.0894735497	9949515.1318024	7336698.62915318	9207579.7386913	20027585.5376276	18191734.6373639	26682222.5330433	5432182.37587532	6511591.20294035	7646505.78406441	6514319.94813493	8575395.64364176	6170385.28978198	3959765.81416727
FT05632	309.243054626313	309.243004049873	309.243107223046	627.735011660354	626.942733867541	630.246806036282	18774333.7331774	25372916.3111565	25336829.0622823	271532616.754817	273127992.913216	300318619.146763	16131374.264344	15091319.5257874	13348944.7277362	9754471.64277067	11307482.1914378	10791402.8957525	1377465.90021643
FT05633	309.243122030389	309.243046102475	309.243212507242	587.389695637598	587.064038512486	589.566673885474	20628892.3060528	19705430.5919626	8345314.65537968	47722885.3092502	71336952.7478078	39060500.3030325	19172216.1366475	17961700.0099113	17312454.8642724	13772881.6384836	17699492.7041398	16893778.0200792	3326673.69031521
FT05634	309.243129031338	309.243075238838	309.243197412595	538.662768055906	538.538193475338	538.925823914027	9262928.29519657	8388685.69659237	8948490.18958887	31945220.4048021	32427371.4600767	44349076.0367528	7975988.87221806	8124430.18986034	7974296.19976827	5932497.12029064	8023770.89896601	6110686.21862079	3810357.71706455
FT05636	309.243180781797	309.243066364872	309.243285848317	672.384696940064	672.171840675475	672.60519909329	4109060.49705425	4169830.284513	4560759.35848967	26242844.3768907	34259061.6719081	27918483.6083564	3389517.27043195	2482922.23245814	2747950.32210597	1625672.87584504	3505487.52131747	2336754.592559	1225613.0437544
FT05637	309.243198753553	309.243198753553	309.243198753553	639.689026997266	639.689026997266	639.689026997266	7110152.03987975	7730726.46342052	8311838.63222255	48163578.8586766	46642833.6328713	46099024.7279153	5258037.93329666	4982771.20953636	5289545.13756702	2755621.57141506	3949106.27978364	3394628.22261838	1307393.45251412
FT05638	309.243091844371	309.243017161037	309.243231272982	607.281998170082	606.091078384488	613.994795149535	24098213.8884704	19391032.3447012	11024361.6467786	59685542.4700079	65623290.8977167	65553898.1433749	23225646.7662947	25681642.3873402	25201819.5353599	19936621.6318006	20376356.8133955	21806906.5475879	4879720.65060753
FT05639	309.279429047555	309.279326941303	309.279809981501	582.006152371905	577.600567866759	582.631716348427	6767048.48278225	7271213.29283519	7655927.29843263	7188931.41146012	7387168.08674481	8535041.06380623	8152018.66102701	8989863.2485755	7485796.36954243	6905137.66492658	10109597.695926	9320236.59351091	1687446.15048353
FT05640	309.279423528871	309.279366716291	309.279494331455	635.095974227673	634.606589749592	635.388903106951	7020987.6147333	7101007.00897628	8005794.15088841	19367836.2968006	16317113.9622985	19878566.9407665	5575811.49041503	8052114.22006896	8465712.12008096	7255101.42714041	8257936.24537281	7447600.0421759	2159325.80134647
FT05644	310.114057090584	310.113962124303	310.114197391876	235.696596906501	235.345186857344	236.084375168576	3913077.62092947	4018540.05549499	4021008.28591693	26974327.9802807	25343326.8991717	23860423.0006078	5483913.97281437	4108542.58947825	5355327.10849829	4319477.60630978	4113327.87020938	4555459.72080023	55871.5670241021
FT05647	310.151291306348	310.151148240102	310.151595811947	203.124353534879	202.684819824802	203.735656538116	8357949.69103353	6830691.44457492	7686033.31025812	12622803.9389845	10796554.5947957	12571523.4143004	7964022.39899644	8796316.47326914	7064626.90698797	7748159.23782693	9515587.25897633	6968006.70323568	10914.527191046
FT05648	310.150412089251	310.150137418849	310.150609188959	44.8583787543062	44.0373968228771	45.796989192145	41639156.8401471	29246357.4206131	36790862.0365358	36342832.485579	61742579.4508409	45077189.5227144	19380426.1008129	30591175.7534213	23246215.6163713	18250679.5348079	20202781.6767367	38103631.1174101	NA
FT05649	310.151592578861	310.151417231861	310.151678870434	121.858510827384	120.057544408626	122.653962311839	28556253.2360578	37914517.1857486	36055534.4578397	27415061.7847135	24101943.3785142	23987881.7557958	30392230.1373107	40772808.4302217	40552892.1155499	35310068.2721493	35409314.3942583	39816451.5798613	NA
FT05650	310.150207694747	310.149930232978	310.1503682223	60.2517314777183	59.3329772343237	67.8880311985007	28194484.483975	25345907.9838357	27913147.2281583	85010632.1787554	61414768.0009283	73653937.427255	16317418.481986	23511950.7590658	45053054.3719058	23278924.010732	34543288.142179	26945153.2995048	NA
FT05653	310.16569461938	310.16550475441	310.165782024199	173.790176382662	173.046430693009	174.170055710701	100469485.380298	107135905.831504	100398561.677568	176599222.688318	179477453.003353	183105274.119268	126072946.08032	129829550.607992	121109668.409067	123139724.78231	118444615.945498	127675808.521179	62788.1546951059
FT05661	310.202009453044	310.201916178098	310.202132078902	221.341168331911	221.024601150599	222.051412575043	10602867.6086902	13313434.906944	23494896.587328	41148697.1322028	42947635.5507446	42772035.7169003	25019506.0131757	21437497.5348774	22905659.5368325	19861204.3971876	24988242.4326472	16979588.8326144	163618.047926462
FT05670	310.238373161808	310.238281214297	310.23850432025	475.337220613031	474.666619832745	475.573740250667	4048071.51363998	4953239.80987796	5147803.77108238	NA	NA	NA	4846885.74571464	6203409.90246065	5290897.68726394	5420178.46620186	5424187.08524422	5239261.04406833	37025.7518051868
FT05671	310.238366547488	310.238261360535	310.238417958206	416.796443707242	408.57901798564	417.486643678685	5254421.26173368	6824340.36894294	5911082.04447897	1411887.35164753	976423.874458341	2082471.9411718	3472863.98621246	5033523.96229078	7017957.92878278	10137604.3185715	2766791.11873929	6698586.28457547	NA
FT05681	311.124596003884	311.124381919461	311.124751080373	164.898079628067	163.896975567809	166.159552676598	10563499.972385	13610735.5996352	12607642.3314248	15407715.7734244	14954903.7065112	16928324.1815402	15779927.7010321	19182434.7873382	11777872.3594875	12589082.2321642	18101517.8413165	15839833.1555347	19484.8632125827
FT05686	311.170585076833	311.170489428307	311.170659967761	205.162355183356	204.759194526186	205.795818408136	6495529.14623421	6680398.03084668	7222807.26115163	13680247.9785105	13459466.1093298	13031050.5174113	7989641.05652105	7234641.77189174	9934464.16178287	8768397.81471683	8332166.58136799	10189799.4119009	24240.547613472
FT05687	311.164910235358	311.164737876224	311.165015920234	513.470820709494	513.029042238078	513.722518676319	6220775.78908693	6960100.50061844	5173908.13726871	8904976.74620415	7876422.09221016	8246909.71358115	6794415.77844835	8728602.73141025	9435234.84857388	8105912.20545106	7766177.40531115	10362069.5252568	NA
FT05689	311.185994345825	311.185927654993	311.186027358109	486.383308836606	485.728593265227	487.466122313579	26297693.1046176	13148532.2447289	13451119.4317206	15953393.477845	29333837.5246264	35180362.2180936	27900430.6096775	22205679.8106996	21512409.2530303	10990241.5380502	28075622.0842303	12073740.353685	5460549.61228761
FT05690	311.20472748498	311.204594059291	311.204793576963	313.779779837966	312.86491073506	314.244747975166	12757275.8712742	11594026.5554963	11739121.3982107	18418988.7024829	18581100.4993707	18462736.1368468	14826425.905374	14775312.3702497	16352523.9018324	14416875.6315086	14538725.1004146	14906732.6374672	63024.0684352426
FT05692	311.222308305825	311.222282433487	311.222595289223	615.791686902253	615.296783619211	616.511542699342	12304818.1452525	9038112.33276005	8479374.37494613	11121043.810918	18801920.7396482	10349707.3347649	11718394.808835	10089778.362584	9621858.02569631	8691048.2259913	6875557.385382	11197822.0923497	1761485.58669234
FT05693	311.222362065832	311.222337606033	311.222453171186	608.493185814043	607.754179339399	608.89695568245	10175854.8470516	9837975.50293485	7046585.61176255	13041622.6916999	15338483.8615134	16310335.0453567	11498207.9185358	8753494.5520201	9140137.43786244	9479493.83217801	8963528.96704623	25886340.0493947	2031082.32939182
FT05703	311.222469749886	311.222469749886	311.222469749886	559.071768431568	559.071768431568	559.071768431568	29631882.9628871	21372177.2493611	23758965.4462733	33133742.1198789	35836592.7932016	34094896.2694891	29094194.2944233	25583467.9271815	24226439.7572996	22641971.3602344	31042274.1476363	23838791.1387777	6733793.18267198
FT05716	311.258688658406	311.258682885609	311.25871900127	633.965636905609	633.498659590045	634.144111284179	11541305.1083104	14533152.343214	13812470.6293242	56424099.1183241	71413735.6946731	72578189.6416125	9291470.43208049	9775990.96434096	10454677.30838	5946607.8851019	7120304.33125114	6612378.31328855	2934765.19230947
FT05728	312.106667811353	312.106618666962	312.106796014099	153.818984385323	153.796214763832	154.379769689607	3208831.88236403	1613021.21046473	1687066.95251524	12494358.2991963	10015839.3700193	9422034.36210368	NA	NA	720307.447048485	NA	NA	714066.07903061	NA
FT05730	312.14495444829	312.144820945594	312.14508765875	193.623401435505	193.184333710922	194.424769791595	12550400.1885213	17099081.6064488	17761645.5617313	14315742.6881109	18319456.6515	21378034.4166857	14462081.2109052	29757266.3449803	13758570.0765093	23346907.3474852	22110663.4244141	23073819.1755985	4004.15608720604
FT05731	312.144958188848	312.144789358111	312.145124151229	178.860917884339	172.697090294437	179.267919830525	22741950.4741307	21458115.075102	20467602.4626141	21575525.1025592	12370813.8452448	20597881.4268868	25055445.1218154	25894441.349553	24751806.1265717	29662040.7962199	30970305.7601352	29475131.550477	3850864.46729792
FT05732	312.145060629445	312.145019567079	312.145136446438	133.915545674193	133.484452916233	135.200128946392	17111030.0948311	15786510.5750363	15784947.4331957	18221962.1929515	18709203.6349339	18095586.2780628	19962851.7993794	18659789.5840242	19131974.5382568	11285876.7366187	18810923.1904766	19088634.1655168	NA
FT05736	312.166090627142	312.165863501305	312.166179977868	242.571767701326	242.222381829047	243.085214902968	8794244.60741925	10600520.74319	10751568.1765403	25419211.7694817	23333912.5555747	24247460.9479195	14186350.3424787	15209096.674966	14585793.4421591	14354118.7667219	14097144.846541	14699027.8050212	20180.3871624097
FT05741	312.214670169302	312.214670169302	312.214670169302	502.175104254813	502.175104254813	502.175104254813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14875856.7249883
FT05768	313.184206315308	313.184067960143	313.184295949994	228.655530267192	228.346143820543	229.670652069645	8987550.57588115	7497507.09100605	7996714.19355188	5413270.07861466	4515561.80871233	6104145.23983583	8117941.66903637	8255539.73041973	7236434.17982192	8397154.62216769	9272848.45133536	9765014.85517255	NA
FT05770	313.201605001153	313.201386214916	313.201787418823	575.625118110483	569.879586044133	575.947031750335	15489383.298072	17388930.7842338	14984159.2298021	41008101.5246734	42123830.6704797	44533870.0449884	18052505.4442587	19046623.6247797	18702923.8009978	16011625.313113	21731802.8739366	18501389.1773354	1378646.24283751
FT05786	313.237316980984	313.237139442457	313.237461319724	572.45548626639	572.405544860192	573.484264157792	21128615.41726	18247499.6982527	20540338.8778374	28885795.4057462	28255653.6356435	30038474.5750999	21902546.0960679	21982590.3312993	13226717.3834924	20473456.532682	24308189.8409218	11348067.9661189	6698225.13962267
FT05787	313.238051139985	313.23793764877	313.238121605161	587.887396198583	587.389695637598	588.46259528851	12263091.7405138	14012499.1571034	15867085.8169508	55947224.9644504	57337790.7023793	57286151.71326	14585078.7129933	18248660.1152599	15967831.3898667	14076579.2336011	15383632.708883	18071537.4667695	2364748.41387083
FT05788	313.2380252486	313.23789473377	313.238254094497	515.930153609413	506.819606838124	517.872265312089	13167258.4647883	8120821.11254162	8243550.33169088	6025132.84833155	7042246.16730274	7697568.02972575	13964523.802651	11199783.3594412	8760148.38874779	9753163.34097671	14259373.6056671	8893398.5282352	13070867.8854227
